x,y,A128,A129,A130,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
889304,9703593,29592,1631,2925,0,251.0244904,1.5668534,0,1948,1948,0,0,0,0,18505.9993286,860220,0.145311807975764,10574,two16806,0.000138709468139156,0.64963503649635
897651,9703593,35546,2206,1527,0,268.4496155,2.7618511,0,15584,0,0,0,13636,1948,9739.9995652,851618,0,9458,two16815,0.000120820102917198,0.324817518248175
894869,9701738,32212,3277,2881,0,263.9130554,0.4724576,0,0,0,0,0,0,0,0,860220,0,12057,two17208,0.000228998605703607,0.64963503649635
874464,9700810,20198,2283,14785,0,366.8944397,17.7058105,0,0,0,0,0,0,0,0,860220,6.0062213963316,9134,two17383,0.232107360555233,0.324817518248175
872609,9698955,17868,254,12309,0,339.6673889,15.3261747,0,0,0,0,0,0,0,4870,860220,5.42497416442854,8550,two17768,0.0489253679762983,0.324817518248175
874464,9698028,17550,1415,12365,0,439.0463562,0.4753062,0,0,0,0,0,0,0,973.9999924,851618,3.24529704479207,6688,two17960,0.0237309606081776,0.324817518248175
876319,9698028,18123,3255,13467,0,306.3050537,5.4089704,0,0,0,0,0,0,0,973.9999924,851618,1.74374169570917,5865,two17962,0.0951334711873648,0.324817518248175
874464,9696173,15786,1741,10851,0,383.3493042,13.0097008,0,0,0,0,0,0,0,973.9999924,860220,1.01718265583035,5246,two18333,0.0522742094136276,0.324817518248175
800266,9659074,134,3843,12519,0,1054.3635254,19.0883904,1,974,0,0,0,0,974,94477.9991455,824837,4.45622877792344,10855,two23341,0.00840131691795048,1
801193,9659074,375,3811,11802,0,955.2692871,11.8935194,1,20454,1948,0,0,0,18506,45777.998291,825811,4.74685239387497,10574,two23342,0.0131439712530479,1
802121,9659074,721,3892,11117,0,800.8018188,3.2981243,1,9740,9740,0,0,0,0,15583.9996338,860220,5.0374760098265,10369,two23343,0.0150644749826048,1
798411,9658146,2146,4838,13994,0,1640.7626953,24.5459518,1,0,0,0,0,0,0,79867.998291,782800,4.89216420185074,10244,two23428,0.031665594538057,1
799338,9658146,1443,4936,13826,0,1318.8133545,26.2926636,1,0,0,0,0,0,0,86686.002594,817209,4.5046660472487,10369,two23429,0.0406529589568212,1
800266,9658146,865,4767,13114,0,1115.7440186,16.7170906,1,0,0,0,0,0,0,38959.9986573,817209,4.69841512454972,9989,two23430,0.0503804024076836,1
801193,9658146,210,4740,12432,0,934.1385498,4.2676725,1,24350,4870,0,5844,3896,9740,32142.0006104,841878,4.79528966320023,9683,two23431,0.020690401662342,1
802121,9658146,600,4818,11777,0,891.3961792,3.2354019,1,20454,11688,5844,1948,0,974,22401.9991455,851618,4.40779150859819,9458,two23432,0.0211389588102088,1
803048,9658146,1224,4916,11158,0,952.0668945,5.5147591,1,0,0,0,0,0,0,20454,860220,5.23122508712752,9321,two23433,0.0228489090451375,1
805831,9658146,3244,3007,9474,0,1150.8620605,8.3245201,1,0,0,0,0,0,0,0,843015,5.13435054847701,9458,two23436,0.0128077327008824,1
806758,9658146,4012,2110,8953,0,1237.3226318,5.4227648,1,0,0,0,0,0,0,0,834413,4.69841512454972,9683,two23437,0.00566849000986321,1
797484,9657219,3444,5262,12792,0,1800.0211182,0.2062857,1,0,0,0,0,0,0,42855.9986573,774198,5.90934685768109,9274,two23515,0.00693697098006241,1
798411,9657219,2758,5731,13670,0,1398.8786621,19.9669361,1,0,0,0,0,0,0,34089.9986573,791402,5.37653689510328,10032,two23516,0.0863320350473865,1
799338,9657219,1945,5844,14427,0,1199.3751221,2.4902966,1,0,0,0,0,0,0,47725.9995652,834413,4.94060147117599,9548,two23517,0.0311752285642672,1
800266,9657219,1090,5692,13747,0,1022.6921387,22.0464268,1,0,0,0,0,0,0,19480.0004883,851618,5.18278781780226,9134,two23518,0.267874700650959,1
801193,9657219,502,5670,13092,0,1012.8016968,8.5683088,1,0,0,0,0,0,0,21428.0004883,859246,5.42497416442854,8798,two23519,0.0815726113189348,1
802121,9657219,30,5745,12469,0,996.1851807,10.8858585,1,30194,0,0,4870,20454,4870,20453.9995118,817209,4.60154058589921,8550,two23520,0.0593508098280776,1
803048,9657219,550,5792,11886,0,1000,0,1,1948,0,0,0,0,1948,18506.0006409,851618,4.94060147117599,8398,two23521,0.0262855983851912,1
803976,9657219,1209,4863,11330,0,1000,0,1,0,0,0,0,0,0,2921.9999085,851618,6.15153320430736,8347,two23522,0.025867303647184,1
804903,9657219,1961,3934,10776,0,1048.1378174,20.9445438,1,0,0,0,0,0,0,2922,843015,6.44215682025889,8398,two23523,0.0890128354974355,1
805831,9657219,2809,3005,10226,0,1140.3161621,6.666965,1,0,0,0,0,0,0,0,843015,5.5702859724043,8550,two23524,0.0177339233505181,1
806758,9657219,3661,2107,9745,0,947.7936401,20.0692539,1,974,0,0,974,0,0,0,817209,5.13435054847701,8798,two23525,0.0301452145578414,1
807686,9657219,4436,1183,9312,0,888.2886963,30.6443157,1,0,0,0,0,0,0,974,851618,4.89216420185074,9134,two23526,0.062008444842571,1
808613,9657219,5245,295,8950,0,612.9579468,12.1483202,1,0,0,0,0,0,0,1948.0000534,860220,3.72966973804462,9548,two23527,0.00913784749109523,1
809541,9657219,6090,531,8673,0,591.9434814,22.8363285,1,974,0,0,974,0,0,1948.0000534,843015,3.34217158344258,10032,two23528,0.0173306516029438,1
814178,9657219,10020,4642,8685,0,1642.1424561,14.5935402,1,0,0,0,0,0,0,0,834413,4.79528966320023,13181,two23533,0.0100166594199662,1
815106,9657219,10796,5492,8644,0,1554.9501953,21.3250351,1,0,0,0,0,0,0,1948,817209,4.02029335399615,13912,two23534,0.0157872440463892,1
816033,9657219,11594,5238,8385,0,1553.0909424,17.9578266,1,0,0,0,0,0,0,1948.0000534,800004,3.68123246871937,14664,two23535,0.00761059593142267,1
797484,9656291,3766,6040,12514,0,1662.8447266,27.6248207,1,974,974,0,0,0,0,22402,817209,6.19997047363262,9321,two23603,0.176286108969514,1
798411,9656291,3153,6508,13411,0,1367.5111084,9.2840624,1,0,0,0,0,0,0,12662,825811,5.61872324172956,9274,two23604,0.0954164706025613,1
799338,9656291,2370,6724,14312,0,1199.5969238,8.1631231,1,0,0,0,0,0,0,28245.9995652,817209,5.08591327915175,8749,two23605,0.0923140319438973,1
800266,9656291,1739,6589,14385,0,1247.3762207,22.8419495,1,0,0,0,0,0,0,17531.9998779,833439,5.37653689510328,8295,two23606,0.381410953793777,1
801193,9656291,1154,6570,13758,0,1146.7647705,17.3987827,1,8766,0,0,0,0,8766,24350.0008545,838145,5.81247231903058,7924,two23607,0.212422861919219,1
802121,9656291,702,6639,13166,0,1059.4516602,10.3097086,1,12662,0,0,0,0,12662,19480,851618,4.94060147117599,7648,two23608,0.13287305437987,1
803048,9656291,67,5889,12606,0,1000,0,1,18506,11688,5844,0,974,0,21428.0006409,814287,4.79528966320023,7477,two23609,0.028548351125461,1
803976,9656291,758,4978,12054,0,1000,0,1,0,0,0,0,0,0,2921.9999085,851618,6.10309593498211,7419,two23610,0.041507127730709,1
804903,9656291,1639,4075,11498,0,1125.5528564,17.123827,1,0,0,0,0,0,0,2922,843015,7.02340405216195,7477,two23611,0.101112286681402,1
805831,9656291,2418,3188,10980,0,1083.4394531,8.0205936,1,0,0,0,0,0,0,0,834413,6.15153320430736,7648,two23612,0.0310656465891839,1
806758,9656291,3180,2356,10533,0,982.2697754,20.3803768,1,0,0,0,0,0,0,0,843015,5.76403504970532,7924,two23613,0.0636452371579942,1
807686,9656291,4027,1502,10131,0,702.3035889,44.2616692,1,0,0,0,0,0,0,974,843015,5.5702859724043,8295,two23614,0.2727040300124,1
808613,9656291,4905,646,9799,0,709.5790405,11.2533646,1,7792,0,0,4870,2922,0,2922.0000534,843015,4.31091696994768,8749,two23615,0.0123923650844224,1
809541,9656291,5799,182,9547,0,572.236084,24.1732597,1,0,0,0,0,0,0,3896.0001068,859246,3.19685977546682,9274,two23616,0.0320889708606375,1
810468,9656291,6703,1033,9380,0,696.8479004,22.6992931,1,0,0,0,0,0,0,2922.0001068,851618,3.14842250614156,9859,two23617,0.0270013713608005,1
814178,9656291,10317,4651,9573,0,1484.7110596,25.2991619,1,0,0,0,0,0,0,0,817209,3.09998523681631,12615,two23621,0.0357635688695579,1
815106,9656291,11220,5576,9506,0,1449.8591309,41.9914627,1,0,0,0,0,0,0,974,825811,2.66404981288902,13376,two23622,0.152311702973611,1
816033,9656291,12064,5988,9255,0,1516.5847168,24.8669014,1,0,0,0,0,0,0,973.9999924,791402,3.0031106981658,14157,two23623,0.024561248768829,1
797484,9655364,4157,6843,12291,0,1787.2550049,30.2585506,1,1948,974,974,0,0,0,0,800004,6.68434316688516,9181,two23690,0.317782075676273,1
798411,9655364,3680,7311,13202,0,1469.6206055,26.8374081,1,0,0,0,0,0,0,974,782800,5.81247231903058,8550,two23691,0.360523950315719,1
799338,9655364,3036,7636,14116,0,1416.6975098,18.6214466,1,0,0,0,0,0,0,6818.0000534,817209,4.98903874050125,7978,two23692,0.355924893701109,1
800266,9655364,2430,7517,15032,0,1594.6673584,10.1042891,1,0,0,0,0,0,0,6817.9998169,817209,5.08591327915175,7477,two23693,0.284926840302023,1
801193,9655364,2016,7500,14472,0,1229.7116699,14.5432634,1,1948,0,0,1948,0,0,9740.0003052,834413,5.5702859724043,7063,two23694,0.360900861331961,1
802121,9655364,1230,7014,13908,0,1191.0682373,9.991087,1,0,0,0,0,0,0,24350.0004273,825811,4.89216420185074,6752,two23695,0.148373148401248,1
803048,9655364,366,6128,13356,0,1003.6721191,5.4146066,1,4870,0,0,0,1948,2922,23376.0006409,817209,4.31091696994768,6558,two23696,0.0715058966778971,1
803976,9655364,362,5259,12798,0,1000,0,1,14610,0,7792,6818,0,0,17532.0006409,834413,5.42497416442854,6492,two23697,0.0407528901175046,1
804903,9655364,1127,4404,12264,0,999.7548218,4.0288768,1,0,0,0,0,0,0,17532,843015,6.49059408958414,6558,two23698,0.0403231116627706,1
805831,9655364,1994,3549,11780,0,848.9121094,30.8942604,1,0,0,0,0,0,0,14610,843015,5.81247231903058,6752,two23699,0.244239737813572,1
806758,9655364,2871,2718,11364,0,732.7426758,15.1686563,1,974,0,0,974,0,0,0,843015,5.52184870307905,7063,two23700,0.0743923652342707,1
807686,9655364,3788,1815,10991,0,900.7103271,29.1071033,1,0,0,0,0,0,0,974,817209,5.86090958835583,7477,two23701,0.118722493354386,1
808613,9655364,4708,900,10686,0,867.2683716,31.4958134,1,0,0,0,0,0,0,2922.0000534,860220,5.13435054847701,7978,two23702,0.1297182697714,1
810468,9655364,6483,917,10303,0,728.4194336,24.0183258,1,0,0,0,0,0,0,3895.9999085,824837,3.48748339141835,9181,two23704,0.0376855907899078,1
811396,9655364,7386,1838,10234,0,1099.0810547,31.0245914,1,0,0,0,0,0,0,2922.0001068,817209,3.24529704479207,9859,two23705,0.0645766083575189,1
812323,9655364,8295,2765,10245,0,1249.038208,30.6689968,1,0,0,0,0,0,0,1948,817209,3.0031106981658,10574,two23706,0.0680484948413737,1
813251,9655364,9209,3694,10339,0,1416.1031494,29.3635941,1,0,0,0,0,0,0,0,817209,2.85779889019003,11321,two23707,0.0698763022680474,1
814178,9655364,10125,4591,10490,0,1072.4697266,28.6821041,1,0,0,0,0,0,0,0,817209,2.71248708221427,12092,two23708,0.0800841133815287,1
815106,9655364,11043,5480,10401,0,1438.8433838,33.188118,1,0,0,0,0,0,0,974,774198,2.56717527423851,12884,two23709,0.0772052049268164,1
816033,9655364,11964,6381,10159,0,1697.09021,20.7118931,1,0,0,0,0,0,0,973.9999924,834413,3.05154796749105,13694,two23710,0.0405642265132018,1
797484,9654436,4701,7645,12134,0,1921.1564941,31.7297859,1,0,0,0,0,0,0,0,774198,7.02340405216195,8550,two23783,0.335288046876671,1
798411,9654436,4344,8113,13057,0,1577.836792,22.8585548,1,0,0,0,0,0,0,974,817209,6.10309593498211,7869,two23784,0.389601547480931,1
799338,9654436,3734,8552,13980,0,1543.0567627,25.3195515,1,0,0,0,0,0,0,5844,817209,5.23122508712752,7243,two23785,0.560561321202236,1
800266,9654436,3233,8445,14905,0,1718.7314453,33.9112854,1,0,0,0,0,0,0,5844,782800,4.98903874050125,6688,two23786,0.759503050858863,1
801193,9654436,2442,8195,15210,0,1400.0717773,0.5653065,1,0,0,0,0,0,0,8766,843015,5.08591327915175,6221,two23787,0.241266028896255,1
802121,9654436,1668,7327,14657,0,1295.4744873,9.0485315,1,0,0,0,0,0,0,23376,791402,4.69841512454972,5865,two23788,0.169147582415153,1
803048,9654436,835,6398,14100,0,1034.7879639,19.5255165,1,0,0,0,0,0,0,28245.9993896,825811,4.55310331657395,5641,two23789,0.296537943659826,1
803976,9654436,60,5469,13555,0,1000,0,1,5844,0,0,1948,0,3896,23375.9993896,843015,5.71559778038007,5564,two23790,0.0616456925693313,1
804903,9654436,948,4542,13052,0,980.1045532,21.5190372,1,0,0,0,0,0,0,23375.9993896,851618,6.92652951351144,5641,two23791,0.233736058820586,1
805831,9654436,1800,3615,12599,0,897.3251953,18.0445271,1,0,0,0,0,0,0,20454,843015,6.5390313589094,5865,two23792,0.127557133998622,1
806758,9654436,2649,2720,12208,0,1087.9780273,16.0143795,1,0,0,0,0,0,0,5844,834413,6.0062213963316,6221,two23793,0.0955117389388191,1
807686,9654436,3553,1800,11861,0,1228.7783203,24.4134464,1,0,0,0,0,0,0,974,834413,6.0062213963316,6688,two23794,0.137350915113297,1
808613,9654436,4468,902,11579,0,909.137146,33.0178757,1,0,0,0,0,0,0,2922,860220,5.47341143375379,7243,two23795,0.219664428474784,1
809541,9654436,5388,60,11367,0,682.7678833,13.1739244,1,0,0,0,0,0,0,2922.0001068,851618,4.60154058589921,7869,two23796,0.0310679075330329,1
810468,9654436,6311,787,11227,0,794.1065674,28.6592541,1,0,0,0,0,0,0,3896.0001068,833439,4.31091696994768,8550,two23797,0.0920035366474472,1
811396,9654436,7235,1650,11164,0,796.5999756,15.0851297,1,0,0,0,0,0,0,2922.0001068,834413,4.11716789264666,9274,two23798,0.0318944478326445,1
812323,9654436,8161,2547,11174,0,846.4483032,12.4020777,1,0,0,0,0,0,0,1948,825811,3.72966973804462,10032,two23799,0.0258340420044551,1
813251,9654436,9088,3462,11260,0,988.0427246,26.0097256,1,0,0,0,0,0,0,0,825811,3.14842250614156,10816,two23800,0.0918217004507766,1
814178,9654436,10015,4383,11407,0,952.9668579,28.7771492,1,0,0,0,0,0,0,0,817209,2.76092435153952,11621,two23801,0.121624491626805,1
815106,9654436,10943,5307,11295,0,1341.8022461,23.7982826,1,0,0,0,0,0,0,974,817209,2.27655165828698,12443,two23802,0.075544511384992,1
816033,9654436,11861,6233,11067,0,1455.3814697,26.8760471,1,0,0,0,0,0,0,974,817209,2.56717527423851,13279,two23803,0.0923228339127663,1
797484,9653509,4571,7852,12048,0,1813.0645752,27.7291813,0,974,974,0,0,0,0,1948,782800,6.82965497486093,7978,two23876,0.288121348511571,0.64963503649635
798411,9653509,5043,8780,12976,0,1754.0919189,31.9285812,1,0,0,0,0,0,0,0,817209,5.95778412700634,7243,two23877,0.631461612834718,1
799338,9653509,4496,9384,13905,0,1747.0286865,31.0182724,1,0,0,0,0,0,0,0,791402,5.32809962577803,6558,two23878,0.7091170632211,1
800266,9653509,3719,9266,14834,0,1602.5360107,22.3455219,1,0,0,0,0,0,0,0,834413,5.18278781780226,5938,two23879,0.731966592751271,1
801193,9653509,2852,8345,15763,0,1364.875,13.8922243,1,0,0,0,0,0,0,0,817209,4.89216420185074,5408,two23880,0.611885736752462,1
802121,9653509,1954,7427,15402,0,1176.3087158,10.245019,1,0,0,0,0,0,0,19480,817209,4.35935423927293,4994,two23881,0.340690553554542,1
803048,9653509,1087,6513,14849,0,1023.8237305,16.2670956,1,0,0,0,0,0,0,25323.9993896,825811,4.69841512454972,4729,two23882,0.358951489712985,1
803976,9653509,210,5603,14332,0,1000,0,1,36038,2922,7792,974,2922,21428,39934.0007324,819803,5.95778412700634,4637,two23883,0.0537996984556029,1
804903,9653509,720,4701,13858,0,1000,-0.0720049,1,13636,0,0,0,0,13636,25324.0007324,860220,6.97496678283669,4729,two23884,0.0722947543781243,1
805831,9653509,1650,3814,13430,0,1051.2755127,5.0248227,1,0,0,0,0,0,0,25323.9993286,825811,6.97496678283669,4994,two23885,0.0551536232829696,1
806758,9653509,2550,2979,13064,0,1118.0606689,4.8371139,1,0,0,0,0,0,0,5844,834413,6.5390313589094,5408,two23886,0.0640280865391862,1
807686,9653509,3480,2087,12740,0,1281.8070068,11.3082085,1,0,0,0,0,0,0,0,817209,6.05465866565685,5938,two23887,0.0716551336013226,1
808613,9653509,4410,1195,12478,0,1063.1169434,40.313961,1,0,0,0,0,0,0,1948,817209,5.76403504970532,6558,two23888,0.395441374502547,1
809541,9653509,5340,300,12281,0,729.3809204,19.9162006,1,3896,0,0,1948,0,1948,2922.0000534,860220,5.42497416442854,7243,two23889,0.0975603160790623,1
810468,9653509,6226,630,12152,0,683.3793335,18.3619785,1,0,0,0,0,0,0,2922.0000534,860220,5.37653689510328,7978,two23890,0.0788735224227633,1
811396,9653509,7123,1560,12093,0,744.4400024,27.7411671,1,0,0,0,0,0,0,2922.0000534,860220,5.18278781780226,8749,two23891,0.169706643008141,1
812323,9653509,8027,2490,12103,0,822.6087646,20.9223785,1,0,0,0,0,0,0,2922,843015,4.60154058589921,9548,two23892,0.0931665003341609,1
813251,9653509,8937,3420,12182,0,771.901062,8.2603521,1,0,0,0,0,0,0,974,843015,3.5359206607436,10369,two23893,0.0380561543024188,1
814178,9653509,9850,4350,12325,0,1037.2232666,36.4001694,1,0,0,0,0,0,0,0,825811,2.56717527423851,11206,two23894,0.313272899705468,1
815106,9653509,10766,5280,12190,0,1128.0976563,28.308506,1,0,0,0,0,0,0,0,825811,1.79217896503443,12057,two23895,0.18018658458249,1
816033,9653509,11684,6210,11978,0,1128.6420898,17.8779144,1,0,0,0,0,0,0,0,825811,1.98592804233545,12918,two23896,0.0783773832743377,1
816961,9653509,12604,7140,11837,0,1312.2220459,12.4442101,1,0,0,0,0,0,0,0,782800,3.63279519939411,13787,two23897,0.0343593796434376,1
798411,9652581,5400,8892,12962,0,2000.0045166,0.0567995,1,0,0,0,0,0,0,0,670971,5.76403504970532,6688,two23971,0.0300019156214355,1
799338,9652581,4654,9810,13892,0,1793.0211182,14.0060949,1,974,0,0,0,0,974,0,825811,5.42497416442854,5938,two23972,0.461822839507297,1
800266,9652581,3725,9167,14821,0,1447.5899658,26.8539486,1,0,0,0,0,0,0,0,782800,5.47341143375379,5246,two23973,0.745136984264719,1
801193,9652581,2797,8239,15751,0,1299.4440918,10.6394711,1,0,0,0,0,0,0,0,800004,4.94060147117599,4637,two23974,0.53015256505537,1
802121,9652581,1871,7312,16147,0,1199.1387939,1.5100819,1,0,0,0,0,0,0,19480,817209,4.21404243129717,4147,two23975,0.267468044597507,1
803048,9652581,953,6385,15617,0,1002.4996338,5.6747851,1,10714,0,2922,2922,974,3896,25323.9990234,825811,4.5046660472487,3824,two23976,0.256107999416175,1
803976,9652581,67,5459,15126,0,1000,0,1,27272,4870,974,2922,17532,974,25324.0004883,860220,5.27966235645277,3709,two23977,0.159037605824448,1
805831,9652581,1590,3615,14273,0,1044.4155273,5.7615452,1,0,0,0,0,0,0,25323.9993286,834413,5.86090958835583,4147,two23979,0.0951876401587491,1
806758,9652581,2401,2730,13929,0,1102.3562012,9.7073622,1,0,0,0,0,0,0,5844,834413,5.86090958835583,4637,two23980,0.140904925454229,1
807686,9652581,3289,1826,13626,0,1269.47229,5.4036369,1,0,0,0,0,0,0,0,843015,5.61872324172956,5246,two23981,0.0812677804272555,1
808613,9652581,4194,931,13381,0,854.0214233,15.1500111,1,0,0,0,0,0,0,974,834413,5.95778412700634,5938,two23982,0.119367762647746,1
809541,9652581,5109,60,13197,0,692.9321899,12.1997662,1,0,0,0,0,0,0,1948,860220,6.29684501228312,6688,two23983,0.0808677512228471,1
810468,9652581,6028,823,13077,0,764.4248657,30.182785,1,0,0,0,0,0,0,1948.0000534,843015,6.49059408958414,7477,two23984,0.266512625221152,1
811396,9652581,6950,1717,13023,0,966.7979736,27.455265,1,0,0,0,0,0,0,1948.0000534,825811,6.15153320430736,8295,two23985,0.197581873910747,1
812323,9652581,7874,2604,13032,0,1346.2824707,16.0042286,1,0,0,0,0,0,0,1948.0000534,817209,5.42497416442854,9134,two23986,0.0755933350694873,1
813251,9652581,8800,3507,13106,0,1125.1419678,32.8875961,1,0,0,0,0,0,0,974,817209,4.26247970062242,9989,two23987,0.299231947315437,1
814178,9652581,9726,4419,13242,0,908.2522583,11.2118139,1,0,0,0,0,0,0,0,825811,3.0031106981658,10855,two23988,0.0751803103961408,1
815106,9652581,10653,5337,13089,0,948.0801392,14.6921034,1,0,0,0,0,0,0,0,843015,2.08280258098596,11731,two23989,0.111520758919139,1
816033,9652581,11580,6258,12893,0,1068.4002686,11.6440411,1,0,0,0,0,0,0,0,817209,2.27655165828698,12615,two23990,0.0682974266135145,1
816961,9652581,12508,7182,12761,0,1216.9907227,18.0471916,1,0,0,0,0,0,0,0,825811,4.0687306233214,13504,two23991,0.120017695401869,1
817888,9652581,13406,8077,12697,0,1414.8302002,19.6615658,1,0,0,0,0,0,0,0,817209,6.82965497486093,14398,two23992,0.127593227540557,1
820671,9652581,15780,8537,12898,0,1225.3382568,16.2732315,1,0,0,0,0,0,0,0,825811,11.5280700994106,17101,two23995,0.0889219090137894,1
821598,9652581,15070,7878,13097,0,1370.8912354,17.8091183,1,0,0,0,0,0,0,974,808606,11.2858837527844,18008,two23996,0.0706891608952055,1
798411,9651654,5432,9098,13012,0,1835.9599609,35.7190361,1,0,0,0,0,0,0,0,800004,6.63590589755991,6221,two24065,0.720448925473151,1
799338,9651654,4787,9910,13939,0,1582.5639648,20.7848988,1,0,0,0,0,0,0,0,817209,6.19997047363262,5408,two24066,0.631691417325611,1
800266,9651654,3890,9022,14866,0,1455,22.4829807,1,0,0,0,0,0,0,0,817209,6.5390313589094,4637,two24067,0.742203036161516,1
801193,9651654,3000,8139,15793,0,1207.4549561,10.5890646,1,0,0,0,0,0,0,0,817209,6.19997047363262,3934,two24068,0.595005303323832,1
802121,9651654,2115,7252,16720,0,1136.2362061,9.1044807,1,0,0,0,0,0,0,19480,851618,5.13435054847701,3344,two24069,0.581595055650649,1
803048,9651654,1243,6362,16402,0,1085.0703125,13.9086637,1,0,0,0,0,0,0,28245.9997559,817209,5.32809962577803,2932,two24070,0.491609356851146,1
805831,9651654,1350,3574,15126,0,972.5,21.480978,1,0,0,0,0,0,0,28245.9993286,834413,6.19997047363262,3344,two24073,0.392898933926892,1
806758,9651654,2250,2676,14802,0,1111.8399658,7.5371423,1,0,0,0,0,0,0,8766,817209,6.44215682025889,3934,two24074,0.148726102711779,1
807686,9651654,3180,1749,14517,0,999.0680542,34.9948158,1,0,0,0,0,0,0,0,834413,6.19997047363262,4637,two24075,0.656141069417693,1
808613,9651654,4110,829,14288,0,761.0234375,9.437109,1,0,0,0,0,0,0,0,843015,6.29684501228312,5408,two24076,0.127333160147292,1
809541,9651654,5040,67,14116,0,717,2.7283764,1,0,0,0,0,0,0,974,851618,6.92652951351144,6221,two24077,0.055333373662643,1
810468,9651654,5970,989,14004,0,740.8640137,16.2040119,1,16558,2922,0,0,13636,0,973.9999924,843015,7.12027859081246,7063,two24078,0.153857837178947,1
811396,9651654,6900,1905,13953,0,870,16.9314766,1,974,0,0,0,0,974,1947.9999924,824837,6.58746862823465,7924,two24079,0.140664111961593,1
812323,9651654,7830,2826,13961,0,1027.68396,24.9092712,1,0,0,0,0,0,0,973.9999924,817209,5.86090958835583,8798,two24080,0.247560182167245,1
813251,9651654,8760,3747,14030,0,1208.8862305,24.1670933,1,0,0,0,0,0,0,974,825811,4.89216420185074,9683,two24081,0.258303389926064,1
814178,9651654,9664,4652,14159,0,1030.640625,16.233181,1,0,0,0,0,0,0,0,825811,3.9718560846709,10574,two24082,0.170096674028289,1
815106,9651654,10572,5542,13993,0,1066.7841797,25.8764114,1,0,0,0,0,0,0,0,817209,3.5359206607436,11472,two24083,0.302405158770428,1
816033,9651654,11484,6439,13809,0,1210.6240234,21.8516598,1,0,0,0,0,0,0,0,825811,4.0687306233214,12374,two24084,0.236176787712431,1
816961,9651654,12399,7341,13686,0,1430.3125,32.9003067,1,0,0,0,0,0,0,0,834413,6.19997047363262,13279,two24085,0.460690590696202,1
817888,9651654,13286,8219,13627,0,1274.368042,26.2139072,1,0,0,0,0,0,0,0,817209,9.1062066331479,14187,two24086,0.304417926486715,1
818816,9651654,14205,9131,13627,0,1150.776123,19.9682045,1,0,0,0,0,0,0,0,817209,11.0921346754834,15098,two24087,0.216061939661807,1
819743,9651654,15125,9455,13689,0,1132.3671875,23.0700264,1,0,0,0,0,0,0,0,834413,12.157754600639,16010,two24088,0.287582218545247,1
820671,9651654,16046,8760,13814,0,1082.9266357,0.5310894,1,0,0,0,0,0,0,0,825811,13.0296254484935,16924,two24089,0.0389703347242736,1
821598,9651654,15700,7830,14000,0,1129.2955322,8.2262211,1,0,0,0,0,0,0,974,817209,12.739001832542,17840,two24090,0.0527028302152408,1
822525,9651654,15044,6900,14244,0,1311,12.4551001,1,0,0,0,0,0,0,973.9999924,834413,10.8983855981823,18757,two24091,0.06666366297513,1
798411,9650726,5477,9393,13129,0,2158.907959,46.3310318,1,974,0,0,974,0,0,0,791402,7.89527490001653,5865,two24157,0.872467728050395,1
799338,9650726,5056,9648,14047,0,1881.9597168,32.1168785,1,0,0,0,0,0,0,3896,800004,7.45933947608924,4994,two24158,0.782764110935633,1
801193,9650726,3240,7856,15889,0,1382.1552734,16.199398,1,974,0,0,0,0,974,9740,825811,8.08902397731755,3344,two24160,0.673282400247337,1
806758,9650726,2259,2571,15681,0,783.2561646,7.3208475,1,20454,0,1948,12662,4870,974,10714,860220,8.23433578529332,3344,two24166,0.284118984314485,1
807686,9650726,3159,1681,15413,0,828.0731201,24.8524513,1,7792,0,3896,0,3896,0,0,843015,8.18589851596806,4147,two24167,0.579624557160541,1
808613,9650726,4032,797,15197,0,945.835022,28.5802593,1,10714,0,10714,0,0,0,0,851618,7.65308855339026,4994,two24168,0.566920641863217,1
809541,9650726,4926,60,15035,0,608.8295898,4.9502177,1,0,0,0,0,0,0,974,843015,7.79840036136602,5865,two24169,0.0972848854925863,1
810468,9650726,5831,947,14930,0,680.1878052,30.8827553,1,5844,974,0,0,4870,0,973.9999924,843015,7.79840036136602,6752,two24170,0.514602793945693,1
811396,9650726,6743,1868,14883,0,769.852478,14.6006365,1,4870,0,0,0,0,4870,973.9999924,851618,6.73278043621042,7648,two24171,0.215138700804337,1
812323,9650726,7659,2795,14890,0,1146.9376221,42.0041466,1,0,0,0,0,0,0,973.9999924,817209,5.66716051105481,8550,two24172,0.694080641910532,1
813251,9650726,8578,3724,14955,0,1067.7579346,17.0622101,1,0,0,0,0,0,0,974,825811,5.23122508712752,9458,two24173,0.229238316344489,1
814178,9650726,9499,4653,15077,0,1257.6906738,21.1588974,1,0,0,0,0,0,0,0,825811,5.18278781780226,10369,two24174,0.321001823624659,1
815106,9650726,10422,5582,14899,0,1117.6315918,18.976387,1,0,0,0,0,0,0,0,825811,5.86090958835583,11283,two24175,0.282674300272402,1
816033,9650726,11346,6512,14727,0,1250.6228027,14.6019354,1,0,0,0,0,0,0,0,817209,7.31402766811348,12199,two24176,0.193318144033868,1
816961,9650726,12271,7442,14612,0,1154.4309082,11.8608627,1,0,0,0,0,0,0,0,825811,9.97807748100249,13116,two24177,0.173935380918416,1
